screening_id,canonical_key,title,year,doi,source_record_ids,databases,search_ids,stage,decision,exclusion_reason,full_text_status,url
SCR01995,doi:10.1109/tii.2022.3192085,Model-Based Reinforcement Learning and Neural-Network-Based Policy Compression for Spacecraft Rendezvous on Resource-Constrained Embedded Systems,2022,10.1109/tii.2022.3192085,https://openalex.org/W4285820844,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1109/tii.2022.3192085
SCR01996,doi:10.1016/j.actaastro.2015.05.016,Model-Based Systems Engineering approach for the development of the science processing and operations center of the NASA OSIRIS-REx asteroid sample return mission,2015,10.1016/j.actaastro.2015.05.016,https://openalex.org/W862475699,OpenAlex,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.actaastro.2015.05.016
SCR01997,doi:10.2514/6.2012-2555,Model-Based Verification and Validation of Spacecraft Avionics,2012,10.2514/6.2012-2555,https://openalex.org/W2116599874,OpenAlex,S7,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.2514/6.2012-2555
SCR01998,title:model based verification and validation of spacecraft avionics,Model-Based Verification and Validation of Spacecraft Avionics,2019,,NTRS:20150008713,NASA NTRS,S7,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://ntrs.nasa.gov/citations/20150008713
SCR01999,doi:10.1109/aero.2013.6496913,Model-based verification and validation of the SMAP uplink processes,2013,10.1109/aero.2013.6496913,https://openalex.org/W1966765616,OpenAlex,S7,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1109/aero.2013.6496913
SCR02000,doi:10.1155/2020/8874619,Model-Free Attitude Control of Spacecraft Based on PID-Guide TD3 Algorithm,2020,10.1155/2020/8874619,https://openalex.org/W3115039499,OpenAlex,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1155/2020/8874619
SCR02001,doi:10.1002/rnc.2827,Model Predictive Control approach for guidance of spacecraft rendezvous and proximity maneuvering,2012,10.1002/rnc.2827,https://openalex.org/W1528431624,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1002/rnc.2827
SCR02002,doi:10.2514/1.g000218,Model Predictive Control of Swarms of Spacecraft Using Sequential Convex Programming,2014,10.2514/1.g000218,https://openalex.org/W2125240595,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.2514/1.g000218
SCR02003,title:modeling an iodine hall thruster plume in the iodine satellite isat,Modeling an Iodine Hall Thruster Plume in the Iodine Satellite (ISAT),2019,,NTRS:20170001565;NTRS:20170004366,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20170004366
SCR02004,title:modeling and impact of solar energetic particles in the heliosphere and geospace,Modeling and Impact of Solar Energetic Particles in the Heliosphere and Geospace,2024,,NTRS:20240007971,NASA NTRS,S6,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20240007971
SCR02005,doi:10.1287/opre.46.6.820,Modeling and Solving the Crew Rostering Problem,1998,10.1287/opre.46.6.820,https://openalex.org/W2166491841,OpenAlex,S6,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1287/opre.46.6.820
SCR02006,title:modeling linear inequality constraints in quadratic binary optimization for variational quantum eigensolver,Modeling Linear Inequality Constraints in Quadratic Binary Optimization for Variational Quantum Eigensolver,2020,,arXiv:2007.13245v3,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2007.13245v3
SCR02007,title:modeling of orbital and attitude dynamics of nanosatellites controlled via active electrostatic charging,Modeling of Orbital and Attitude Dynamics of Nanosatellites Controlled via Active Electrostatic Charging,2018,,NTRS:20210008892,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20210008892
SCR02008,title:modeling of supersonic film cooling on the j 2x nozzle extension,Modeling of Supersonic Film Cooling on the J-2X Nozzle Extension,2019,,NTRS:20120002821,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20120002821
SCR02009,title:modeling the tpf interferometer,Modeling the TPF interferometer,2004,,NTRS:20210001754,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20210001754
SCR02010,title:modelos predictivos para la productividad en plantas fotovoltaicas y en explotaciones mineras un enfoque modular de integraci n,Modelos predictivos para la productividad en plantas fotovoltaicas y en explotaciones mineras: un enfoque modular de integración,2025,,https://openalex.org/W7132392804,OpenAlex,S3,title_abstract_discovery,exclude,non_english_metadata_record,not_requested,http://hdl.handle.net/10017/66464
SCR02011,doi:10.48550/arxiv.2204.04198,Modern applications of machine learning in quantum sciences,2022,10.48550/arxiv.2204.04198,https://openalex.org/W4223460135,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2204.04198
SCR02012,doi:10.1017/9781009504942,Modern applications of machine learning in quantum sciences,2022,10.1017/9781009504942,arXiv:2204.04198v4,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2204.04198v4
SCR02013,doi:10.1134/s0005117921080014,Modern Machine Learning Methods for Telemetry-Based Spacecraft Health Monitoring,2021,10.1134/s0005117921080014,https://openalex.org/W3200211152,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1134/s0005117921080014
SCR02014,doi:10.1109/icoin56518.2023.10048995,Modern Trends in Quantum AI: Distributed and High-Definition Computation,2023,10.1109/icoin56518.2023.10048995,https://openalex.org/W4321488712,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/icoin56518.2023.10048995
SCR02015,title:modification of eye movements and motion perception during off vertical axis rotation,Modification of Eye Movements and Motion Perception during Off-Vertical Axis Rotation,2019,,NTRS:20060013240,NASA NTRS,S6,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20060013240
SCR02016,doi:10.1109/pimrc56721.2023.10293918,Modular Quantum Machine Learning for Channel Estimation in STAR-RIS Assisted Communication Systems,2023,10.1109/pimrc56721.2023.10293918,https://openalex.org/W4388083622,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1109/pimrc56721.2023.10293918
SCR02017,doi:10.1088/2058-9565/acfe38,Modularized and scalable compilation for double quantum dot quantum computing,2023,10.1088/2058-9565/acfe38,arXiv:2211.05300v2;https://openalex.org/W4387124084,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1088/2058-9565/acfe38
SCR02018,doi:10.21203/rs.3.rs-2596937/v1,Modularized and Scalable Compilation for Double Quantum Dot Quatum Computing,2023,10.21203/rs.3.rs-2596937/v1,https://openalex.org/W4321480902,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://dx.doi.org/10.21203/rs.3.rs-2596937/v1
SCR02019,doi:10.48550/arxiv.2211.05300,Modularized and Scalable Compilation for Double Quantum Dot Quatum Computing,2022,10.48550/arxiv.2211.05300,https://openalex.org/W4308828518,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2211.05300
SCR02020,doi:10.48550/arxiv.2107.08168,Module for arbitrary controlled rotation in gate-based quantum algorithms,2021,10.48550/arxiv.2107.08168,https://openalex.org/W3183333684,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2107.08168
SCR02021,title:module for arbitrary controlled rotation in gate based quantum algorithms,Module for arbitrary controlled rotation in gate-based quantum algorithms,2021,,arXiv:2107.08168v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2107.08168v1
SCR02022,doi:10.1038/s41598-022-21163-x,Molecular dynamics on quantum annealers,2022,10.1038/s41598-022-21163-x,arXiv:2110.12096v1;https://openalex.org/W3208489170,OpenAlex;arXiv,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1038/s41598-022-21163-x
SCR02023,doi:10.48550/arxiv.2110.12096,Molecular Dynamics on Quantum Annealers,2021,10.48550/arxiv.2110.12096,https://openalex.org/W4286896449,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2110.12096
SCR02024,title:molecular quantum particle algorithm mqpa hybrid quantum classical learning for molecular property prediction,Molecular Quantum Particle Algorithm (MQPA): Hybrid Quantum-Classical Learning for Molecular Property Prediction,2025,,https://openalex.org/W7113521444,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://scholar.smu.edu/datasciencereview/vol9/iss3/13
SCR02025,doi:10.1021/acs.jctc.5c01939,Molecular Resonance Identification in Complex Absorbing Potentials via Integrated Quantum Computing and High-Throughput Computing,2026,10.1021/acs.jctc.5c01939,arXiv:2511.15981v2;https://openalex.org/W4416550206;https://openalex.org/W7134827313,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1021/acs.jctc.5c01939
SCR02026,doi:10.1186/s13321-025-01148-4,MolGAN-QRL: a hybrid framework for molecule generation using quantum-enhanced reinforcement learning,2026,10.1186/s13321-025-01148-4,https://openalex.org/W7127113236,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1186/s13321-025-01148-4
SCR02027,doi:10.1093/rpd/ncq305,Monitoring on board spacecraft by means of passive detectors,2010,10.1093/rpd/ncq305,https://openalex.org/W2326078957,OpenAlex,S6,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1093/rpd/ncq305
SCR02028,title:moon descent and landing strategies,MOON Descent and Landing Strategies,2008,,https://openalex.org/W3197328361,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://publikationen.dglr.de/?tx_dglrpublications_pi1[document_id]=53302045
SCR02029,title:morpheus lander roll control system and wind modeling,Morpheus Lander Roll Control System and Wind Modeling,2019,,NTRS:20140014055,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20140014055
SCR02030,doi:10.1016/j.actaastro.2020.06.028,Motion control of a space manipulator using fuzzy sliding mode control with reinforcement learning,2020,10.1016/j.actaastro.2020.06.028,https://openalex.org/W3036361524,OpenAlex,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.actaastro.2020.06.028
SCR02031,doi:10.1007/s44464-026-00007-x,Motor insurance data analysis by quantum machine learning,2026,10.1007/s44464-026-00007-x,https://openalex.org/W7128499786,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1007/s44464-026-00007-x
SCR02032,doi:10.1016/j.future.2025.107966,MPGP-QOC: Multi-programming and graph-partition-based QOC for QNN inference,2025,10.1016/j.future.2025.107966,https://openalex.org/W4411507329,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.future.2025.107966
SCR02033,title:multi agent modeling and simulation approach for design and analysis of mer mission operations,Multi-Agent Modeling and Simulation Approach for Design and Analysis of MER Mission Operations,2019,,NTRS:20050081905,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20050081905
SCR02034,doi:10.1016/j.asr.2022.09.034,Multi-agent Q-Learning control of spacecraft formation flying reconfiguration trajectories,2022,10.1016/j.asr.2022.09.034,https://openalex.org/W4297902792,OpenAlex,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1016/j.asr.2022.09.034
SCR02035,doi:10.1109/ojcoms.2025.3570444,Multi-Agent Quantum Reinforcement Learning for Adaptive Transmission in NOMA-Based Irregular Repetition Slotted ALOHA,2025,10.1109/ojcoms.2025.3570444,https://openalex.org/W4410393479,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/ojcoms.2025.3570444
SCR02036,doi:10.1007/978-3-031-67357-3_6,Multi-agent Quantum Reinforcement Learning for Digital Twin Placement in 6G Multi-tier Systems,2024,10.1007/978-3-031-67357-3_6,https://openalex.org/W4401107194,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/978-3-031-67357-3_6
