outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,feature_columns,interaction_ridge,candidate_coefficients,control_coefficients,feature_map
CV03,19,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01843150707458808;-0.1542046556394272;-0.2797991990222923;0.2740898699179535;0.3875262983075172;-0.01525765378655587,-0.01910493147020045;0.1627833705190896;-0.5839098189302243;-0.253494090467961;0.04241603390088391;-0.4767749173594957,"[1,u,v,u*v,u^2,v^2]"
CV03,20,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808327959931281;-0.0400844461327646;-0.07404556739778974;1.168848067368687;1.874496229992362;2.550792005387606,-0.01762861952491788;0.2536868012439868;-0.3360786119577303;1.414004847715775;1.976940965491487;1.269677320581811,"[1,u,v,u*v,u^2,v^2]"
CV03,20,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,6,aggregate,1024,1024,,,,,0,6,0.001,-0.01422535236445948;0.3997551727132943;-0.6091951094651668;0.8508636072564078;2.593612987914016;-0.04474466379680377,-0.01766327531828015;0.8314401742470521;-1.302918862816064;-0.6137177565757309;-0.2361577973661483;-0.9391181010432507,"[1,u,v,u*v,u^2,v^2]"
CV03,20,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,20,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01873400142051632;-0.2308945973745601;-0.2631558318552198;0.2387530681723319;-0.02519379148223018;-0.07634897726062906,-0.01907343624195672;0.1456881517235386;-0.5672712293849651;-0.260956249812877;0.04056159289961409;-0.4882067817630092,"[1,u,v,u*v,u^2,v^2]"
CV04,1,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,4,aggregate,1024,1024,,,,,0,6,0.001,9.000253257968049e-05;-0.402686476788905;-0.4941862661069754;-0.2480038614178773;-0.6286375402093286;-0.156073132314737,-0.001169358367355118;0.1842417959933237;-1.03034694341116;0.1300689932872981;0.02818956163197012;0.159409649572415,"[1,u,v,u*v,u^2,v^2]"
CV04,1,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,6,aggregate,1024,1024,,,,,0,6,0.001,0.000611180477386588;-0.4671392771468452;-0.7465986196000137;0.43525308338266;1.707463843175749;0.07660140448072199,-0.0009260080000392202;-0.2334173178268782;-0.976467071573126;0.2005777056306489;0.1469584790621802;0.2252874279034565,"[1,u,v,u*v,u^2,v^2]"
CV04,1,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,1,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0003980007134400077;-0.5950242701351894;-0.7303978827599273;0.3468971145443661;0.4318939696316644;0.1163558413058023,6.008136029616855e-05;-0.2854920392677511;-0.8292456810512473;0.1507044600994436;0.1269737652415066;0.1311990293218592,"[1,u,v,u*v,u^2,v^2]"
CV04,2,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,4,aggregate,1024,1024,,,,,0,6,0.001,9.439314924902732e-05;-0.4028094262169853;-0.4935282278243666;-0.2481646855835255;-0.6289838150535609;-0.1561054714693866,-0.001163677927084624;0.1845958355500314;-1.030093383850555;0.1301716307236654;0.02826104840906423;0.1594303795392506,"[1,u,v,u*v,u^2,v^2]"
CV04,2,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006870676456295162;-0.4728211411949009;-0.7451588134762031;0.4266837941651944;1.685614230537243;0.07280681412530436,-0.0009216183789437299;-0.2331802753126966;-0.9771198488285368;0.2000263632303941;0.1467834906700488;0.2245412933832575,"[1,u,v,u*v,u^2,v^2]"
CV04,2,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,2,8,aggregate,1024,1024,,,,,0,6,0.001,-0.000504696331368107;-0.6162483402527936;-0.7327979153400497;0.3212192514044342;0.3738123816530796;0.1132493854337414,7.6091617294135e-05;-0.2861386958469402;-0.8260924092632236;0.1510601743627353;0.127455715414603;0.1315223058553026,"[1,u,v,u*v,u^2,v^2]"
CV04,3,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,4,aggregate,1024,1024,,,,,0,6,0.001,9.251006105953381e-05;-0.4030044361946362;-0.4932733862577965;-0.248201909655796;-0.6289551579118584;-0.1560479714139874,-0.001166576251417139;0.185832499505965;-1.030895877313276;0.1302512608378242;0.02832445172037456;0.1593496585422622,"[1,u,v,u*v,u^2,v^2]"
CV04,3,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006771963858981922;-0.4704176812000416;-0.7454161473644828;0.4319383406769512;1.690941043479604;0.07533478304395559,-0.0009147199691120268;-0.2284362529745538;-0.9808287488459175;0.200097010419703;0.1463113214045235;0.2245136965087874,"[1,u,v,u*v,u^2,v^2]"
CV04,3,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,3,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0004964080755859219;-0.6093724567950767;-0.7290807960136795;0.3354182802147511;0.3751176706062744;0.114752185958146,4.169169729255142e-05;-0.2819029213306629;-0.8338480487452653;0.1502171196777336;0.1266938502406175;0.130800859025736,"[1,u,v,u*v,u^2,v^2]"
CV04,4,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,4,aggregate,1024,1024,,,,,0,6,0.001,9.48604155305865e-05;-0.4029739794847545;-0.4930273213927068;-0.248331980062053;-0.6286653595841937;-0.1562670130300359,-0.001164000048898648;0.1854208503870742;-1.030300403220236;0.1300308445482445;0.02805543778508575;0.1592546199256161,"[1,u,v,u*v,u^2,v^2]"
CV04,4,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006669623799203744;-0.474084419709386;-0.7449608416548941;0.426708077241245;1.683409060420474;0.07332772900968433,-0.0009104255710339828;-0.2326076932818906;-0.9757720986975068;0.1996252706307342;0.1462876932024088;0.2242647681350868,"[1,u,v,u*v,u^2,v^2]"
CV04,4,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,4,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0004767845005859701;-0.6015351403567574;-0.7374739598361731;0.3406578003180176;0.4262580186477241;0.1165364834582528,6.799016044966211e-05;-0.2880491300504209;-0.8251804239580048;0.1502727404009689;0.126766752492191;0.1304452237018568,"[1,u,v,u*v,u^2,v^2]"
CV04,5,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,4,aggregate,1024,1024,,,,,0,6,0.001,9.114312721083097e-05;-0.4027573047043122;-0.4940230394208787;-0.2481818956060437;-0.6288128526473503;-0.1562172938663334,-0.001179274452994573;0.1876146664906623;-1.033583963861576;0.1308098678423597;0.02894062226153504;0.1599025478574302,"[1,u,v,u*v,u^2,v^2]"
CV04,5,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006118146456231412;-0.4676851858365699;-0.7485211245128599;0.4314454391998646;1.707663133797952;0.07636980618206216,-0.0009246104544033404;-0.2294366623816579;-0.9811217911256345;0.1999357451065885;0.1466515060132171;0.2241155474213855,"[1,u,v,u*v,u^2,v^2]"
CV04,5,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,5,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0004286258662263239;-0.6015949076375057;-0.7446286330462175;0.3247048077045454;0.4043227892499283;0.1103654228929247,4.327680319502495e-05;-0.2815663558980507;-0.8358704267563729;0.1510349682567075;0.1272291854863041;0.1312762172107062,"[1,u,v,u*v,u^2,v^2]"
CV04,6,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,4,aggregate,1024,1024,,,,,0,6,0.001,8.966985138561838e-05;-0.4027847558279728;-0.4942392157819214;-0.2483374070610583;-0.628764956098679;-0.1561820328726765,-0.001176364492496524;0.1857227134627365;-1.031842351730998;0.1305435537885022;0.02871668799325429;0.1596608201485307,"[1,u,v,u*v,u^2,v^2]"
CV04,6,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006537752945789794;-0.4638309920832465;-0.749855506722946;0.435567086946212;1.706561373017436;0.07546995728981164,-0.0009244397818142844;-0.23206606468876;-0.9792533508018673;0.1998976690666791;0.1463221493680698;0.2243935239062698,"[1,u,v,u*v,u^2,v^2]"
CV04,6,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,6,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0004336270427956611;-0.6231389225054031;-0.72236851600546;0.3218240829645388;0.3520459304046333;0.1113670054974276,6.387131862560337e-05;-0.282288684618512;-0.8318567841788085;0.1498940754248886;0.1263748850869673;0.130200422447751,"[1,u,v,u*v,u^2,v^2]"
CV04,7,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,4,aggregate,1024,1024,,,,,0,6,0.001,9.075094032056762e-05;-0.4028304300231489;-0.4937894394945597;-0.2480261588330517;-0.6283240907482318;-0.1560995358471867,-0.001168986892704505;0.1867733259141636;-1.032287558622007;0.1302684335710799;0.02844595899475974;0.1592471177041143,"[1,u,v,u*v,u^2,v^2]"
CV04,7,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006177372607461351;-0.4651955098860417;-0.7488066406781272;0.4355756112521497;1.70600819094354;0.07685812101791507,-0.0009021287997171153;-0.2343556424572212;-0.9756395342096701;0.2001207596374103;0.1462348319795817;0.2249712767110135,"[1,u,v,u*v,u^2,v^2]"
CV04,7,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,7,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0003795125455976394;-0.618984085202994;-0.7212526082587353;0.3283436140127355;0.3845488851148374;0.1105110609564043,4.961916085634941e-05;-0.2810505757738674;-0.8341749638857424;0.1513448839635145;0.1273036984256221;0.1320095549504264,"[1,u,v,u*v,u^2,v^2]"
CV04,8,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,4,aggregate,1024,1024,,,,,0,6,0.001,9.082515514241031e-05;-0.4027140814205239;-0.4941425366495292;-0.2481660764330946;-0.6286845238491637;-0.1562030640397499,-0.00116583715891524;0.1852031647873449;-1.030702763594388;0.1300911408731687;0.02795173228323626;0.1595590165191242,"[1,u,v,u*v,u^2,v^2]"
CV04,8,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006455373002886371;-0.4708570967862695;-0.7464717336142099;0.4250583612636853;1.692518140269529;0.07524417720743989,-0.0009317018370701795;-0.2288725819220369;-0.9831572711945278;0.2005971600821712;0.1472750991779819;0.224954561173796,"[1,u,v,u*v,u^2,v^2]"
CV04,8,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,8,8,aggregate,1024,1024,,,,,0,6,0.001,-0.0003579580545680255;-0.59719670964962;-0.7101006981204891;0.3559433586653573;0.4457416952545241;0.1176511153899806,5.154805907068116e-05;-0.2884804269483964;-0.8265590596774924;0.1512613640993555;0.1272169519965314;0.1325582433542267,"[1,u,v,u*v,u^2,v^2]"
CV04,9,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,4,aggregate,1024,1024,,,,,0,6,0.001,9.05021714171807e-05;-0.4028372286461314;-0.4939111198256088;-0.2481102640499787;-0.6288367933484144;-0.156115000912579,-0.001178576595935396;0.1869684049281003;-1.03294904521198;0.130969743073512;0.02897690731535236;0.1603273256420662,"[1,u,v,u*v,u^2,v^2]"
CV04,9,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,6,aggregate,1024,1024,,,,,0,6,0.001,0.0006336809536468316;-0.4721941316745074;-0.743078879996709;0.429199238163875;1.696081192643482;0.07476937675831064,-0.0009091850961777679;-0.2356214453794807;-0.9714335401542151;0.2001412308580848;0.1465474390861201;0.2254898920032536,"[1,u,v,u*v,u^2,v^2]"
CV04,9,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV04,9,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
