outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,candidate_feature_columns,control_feature_columns,stack_ridge,candidate_coefficients,control_coefficients,feature_order
CV04,15,,aggregate,1024,,,,,,0,7,7,0.001,-0.001039362935818682;-0.3921629764360247;-0.4431341813397216;-0.2010062719251457;-0.2470577565027917;-0.4714951563288557;0.2502425636913529,-0.001741381480586103;-0.09805902430223085;0.2612594856180218;-0.3686741123095011;-0.5208654340417823;-1.556884923594987;1.035916882826157,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,16,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,16,,aggregate,1024,,,,,,0,7,7,0.001,-0.001019390376746386;-0.3914412607157285;-0.4440965838001715;-0.198051919158053;-0.25549378240842;-0.4956367228748499;0.278694074997114,-0.001754145605254352;-0.1070725561425849;0.243971026047321;-0.3531439975996116;-0.5229130861920994;-1.592148333607116;1.080067002773902,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,17,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,17,,aggregate,1024,,,,,,0,7,7,0.001,-0.001028055247571795;-0.3889190029269273;-0.4386856622839727;-0.2029449043346209;-0.2561419533800171;-0.51929934933512;0.2986516550199921,-0.001768138384989765;-0.0860854871274975;0.2233432112938824;-0.346703597687887;-0.5393011836172094;-1.572867598029191;1.074086971703734,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,18,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,18,,aggregate,1024,,,,,,0,7,7,0.001,-0.001018547773435802;-0.4001915763844516;-0.4538594236706381;-0.1758437377245376;-0.2435447249336368;-0.5030477432976808;0.2738198150804255,-0.001739868423943238;-0.09511254670343856;0.2530775623853252;-0.361522547279685;-0.5282013671361115;-1.580745705810809;1.065281511939639,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,19,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,19,,aggregate,1024,,,,,,0,7,7,0.001,-0.00102721529137544;-0.4012478303469351;-0.4537167054364865;-0.1802400517450945;-0.245621668832651;-0.5089315808339892;0.2836281336115624,-0.001771770548685827;-0.09918110643691837;0.2358350835847344;-0.3476562624860335;-0.5242535038344198;-1.575730090644976;1.060206129617213,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,20,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,20,,aggregate,1024,,,,,,0,7,7,0.001,-0.001008812860295631;-0.3931198452346543;-0.4454852291925229;-0.1899761429121715;-0.2524917934710171;-0.5109349482027561;0.2866939427267174,-0.001771787608835286;-0.08371704949369914;0.2428835520277147;-0.3679879657104564;-0.5330889995262682;-1.560175435081564;1.053941608434126,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,1,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,1,,aggregate,1024,,,,,,0,7,7,0.001,0.001233931515982933;-0.3534230799021308;-0.4871737704369803;-0.006472427470946088;0.1450170640774895;-0.09248171566591044;-0.3207408623792166,0.003557248799667606;0.03299090478308442;-1.223704790976891;-0.348680850829566;-0.1139308506247156;0.4990365358364344;0.4524352151056428,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,2,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,2,,aggregate,1024,,,,,,0,7,7,0.001,0.001243309344579295;-0.352982800440494;-0.4992099273633267;0.05669637352418196;0.1360612360100074;-0.134175054701226;-0.3117676136760977,0.003594989329223899;0.05522037292750293;-1.184710436218285;-0.3931002459267454;-0.1281684066107013;0.4325089924336214;0.5241206843433693,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,3,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,3,,aggregate,1024,,,,,,0,7,7,0.001,0.00112755178240584;-0.354527457648466;-0.4830477229730601;-0.01240045129796449;0.1426673062584647;-0.07817015653742175;-0.3241846845951739,0.003632983979863863;0.02049062581538875;-1.258317177931208;-0.2748157552738076;-0.1041268853570477;0.5520846894685937;0.3648412430374901,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,4,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,4,,aggregate,1024,,,,,,0,7,7,0.001,0.00114173231988556;-0.3515574847340636;-0.4900778762702098;0.02845834136381052;0.1415601270994882;-0.1279472008468052;-0.3164182635635313,0.003507534529701431;0.07895316896823333;-1.074524398720361;-0.5076658405490173;-0.1462446990879554;0.3283130743860481;0.6241128579120717,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,5,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,5,,aggregate,1024,,,,,,0,7,7,0.001,0.001062710442266459;-0.3533468285064583;-0.5223114159163543;0.007149452578819891;0.1114236499036674;-0.03615716013890991;-0.3329421852458634,0.00355141932360577;0.06064982875686568;-1.148601719507069;-0.3866503131579397;-0.1361791102963231;0.4581320403278456;0.462107985078448,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,6,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,6,,aggregate,1024,,,,,,0,7,7,0.001,0.001315643253549919;-0.3530544146167977;-0.4605634000260428;-0.0216044905206683;0.1416396853570366;-0.1664390699101069;-0.2591115890369661,0.003587101693588136;0.04864749078756674;-1.243391843352485;-0.3449979839469483;-0.1208953390003146;0.4815727993249568;0.4921457597023303,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,7,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV05,7,,aggregate,1024,,,,,,0,7,7,0.001,0.001038204872286704;-0.3485687967238243;-0.5937674202331806;0.1641098733475994;0.1412051866546589;-0.06537136621197082;-0.3629906992351991,0.003465808251919389;0.06774731375154641;-1.1183041506306;-0.4567369074976649;-0.1380022678539631;0.3963129588781416;0.5423603850007579,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV05,8,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
